0 - name,1 - correction stops,2 - correction ev,3 - bulb time,4 - aperture,5 - iso,6 - evShift,7 - lightReading,8 - lockedSlope,9 - slope,10 - seconds,11 - interval,12 - nightTarget,13 - rampStops,14 - correctedTarget
./IMG_8269.xmp,1.29568899432411,8.25778856970738,27284,0,43,-3,16.079,6.086,5.168,5616,400,3,34.302,42.5597885697074
./IMG_8270.xmp,1.27277490071768,8.18904628888809,28574,0,43,-3,16.086,6.086,6.401,5656,400,3,34.502,42.6910462888881
./IMG_8271.xmp,1.26136905834407,8.15482876176726,29926,0,43,-3,16.005,6.086,-5.296,5696,400,3,34.702,42.8568287617673
./IMG_8272.xmp,1.24454993627949,8.10437139557352,31341,0,43,-3,15.95,6.086,10.377,5736,400,3,34.902,43.0063713955735
./IMG_8273.xmp,1.22174203494357,8.03594769156576,26053,0,42,-4,15.857,6.086,9.587,5776,400,3,35.102,43.1379476915658
./IMG_8274.xmp,1.18680668593537,7.93114164454116,27284,0,42,-4,15.798,6.086,-12.972,5816,400,3,35.302,43.2331416445412
./IMG_8275.xmp,1.16896044146187,7.87760291112066,28574,0,42,-4,15.813,6.086,3.737,5856,400,3,35.502,43.3796029111207
./IMG_8276.xmp,1.15396908809512,7.83262885102041,29926,0,42,-4,15.823,6.086,6.339,5896,400,3,35.702,43.5346288510204
./IMG_8277.xmp,1.1382304719058,7.78541300245245,31341,0,42,-4,15.827,6.086,-7.158,5936,400,3,35.902,43.6874130024525
./IMG_8278.xmp,1.10262128370316,7.67858543784453,26053,0,41,-5,15.819,6.086,0.112,5977,400,3,36.102,43.7805854378445
./IMG_8279.xmp,1.07597039130107,7.59863276063826,27284,0,41,-5,15.86,6.086,5.409,6017,400,3,36.302,43.9006327606383
./IMG_8280.xmp,1.0599656927052,7.55061866485065,28574,0,41,-5,15.9,6.086,7.66,6057,400,3,36.502,44.0526186648507
./IMG_8281.xmp,1.0334498630854,7.47107117599125,29926,0,41,-5,15.915,6.086,12.947,6097,400,3,36.702,44.1730711759912
./IMG_8282.xmp,0.993527780670966,7.35130492874795,31341,0,41,-5,15.831,6.086,-11.144,6137,400,3,36.902,44.253304928748
./IMG_8283.xmp,0.987548225666441,7.33336626373437,26053,0,40,-6,15.877,6.086,-7.895,6177,400,3,37.102,44.4353662637344
./IMG_8284.xmp,0.97362793452928,7.29160539032289,27284,0,40,-6,15.932,6.086,2.544,6217,400,3,37.302,44.5936053903229
./IMG_8285.xmp,0.940052125854356,7.19087796429812,28574,0,40,-6,15.851,6.086,5.977,6257,400,3,37.502,44.6928779642981
./IMG_8286.xmp,0.893336254599551,7.0507303505337,29926,0,40,-6,15.815,6.086,9.411,6298,400,3,37.702,44.7527303505337
./IMG_8287.xmp,0.870749303254489,6.98296949649852,31341,0,40,-6,15.741,6.086,11.826,6337,400,3,37.902,44.8849694964985
./IMG_8288.xmp,0.839814464982081,6.89016498168129,26053,0,39,-7,15.696,6.086,-5.296,6378,400,3,38.102,44.9921649816813
./IMG_8289.xmp,0.824595648161391,6.84450853121922,27284,0,39,-7,15.704,6.086,-9.374,6418,400,3,38.302,45.1465085312192
./IMG_8290.xmp,0.823142213138588,6.84014822615081,28574,0,39,-7,15.722,6.086,1.975,6458,400,3,38.502,45.3421482261508
./IMG_8291.xmp,0.754391013440371,6.63389462705616,29926,0,39,-7,15.735,6.086,4.427,6498,400,3,38.702,45.3358946270562
./IMG_8292.xmp,0.720431228028223,6.53201527081972,31341,0,39,-7,15.782,6.086,8.122,6538,400,3,38.902,45.4340152708197
./IMG_8293.xmp,0.712271751720658,6.50753684189702,26053,0,38,-8,15.754,6.086,9.125,6578,400,3,39.102,45.609536841897
./IMG_8294.xmp,0.698890359877414,6.46739266636729,27284,0,38,-8,15.754,6.086,5.286,6618,400,3,39.302,45.7693926663673
./IMG_8295.xmp,0.63874762293792,6.28696445554881,28574,0,38,-8,15.756,6.086,8.392,6659,400,3,39.502,45.7889644555488
./IMG_8296.xmp,0.598234669495223,6.16542559522072,29926,0,38,-8,15.722,6.086,8.72,6699,400,3,39.702,45.8674255952207
./IMG_8297.xmp,0.606103706753995,6.18903270699704,31341,0,38,-8,15.732,6.086,-3.233,6739,400,3,39.902,46.091032706997
./IMG_8298.xmp,0.621525835035775,6.23529909184237,26053,0,37,-9,15.731,6.086,-4.022,6779,400,3,40.102,46.3372990918424
./IMG_8299.xmp,0.580870056809728,6.11333175716423,27284,0,37,-9,15.802,6.086,-12.82,6819,400,3,40.302,46.4153317571642
./IMG_8300.xmp,0.522827662414771,5.93920457397936,28574,0,37,-9,15.812,6.086,1.331,6859,400,3,40.502,46.4412045739794
./IMG_8301.xmp,0.519722085903588,5.92988784444581,29926,0,37,-9,15.785,6.086,0.643,6899,400,3,40.702,46.6318878444458
./IMG_8302.xmp,0.500530690050583,5.8723136568868,31341,0,37,-9,15.702,6.086,-19.423,6939,400,3,40.902,46.7743136568868
./IMG_8303.xmp,0.460604256759103,5.75253435701236,26053,0,36,-10,15.816,6.086,-18.825,6979,400,3,41.102,46.8545343570124
./IMG_8304.xmp,0.412478177952849,5.6081561205936,27033,0,36,-10,15.794,6.086,-10.908,7019,400,3,41.269,46.8771561205936
./IMG_8305.xmp,0.415462000242182,5.6171075874616,28116,0,36,-10,15.755,6.086,-6.21,7059,400,3,41.436,47.0531075874616
./IMG_8306.xmp,0.393707624997342,5.55184446172708,29242,0,36,-10,15.741,6.086,-4.967,7100,400,3,41.602,47.1538444617271
./IMG_8307.xmp,0.358466913576059,5.44612232746323,30343,0,36,-10,15.686,6.086,-14.555,7140,400,3,41.769,47.2151223274632
./IMG_8308.xmp,0.359523144158104,5.44929101920936,31559,0,36,-10,15.747,6.086,-14.555,7180,400,3,41.936,47.3852910192094
./IMG_8309.xmp,0.328460509194878,5.35610311431968,25813,0,35,-11,15.704,6.086,-8.016,7220,400,3,42.069,47.4251031143197
./IMG_8310.xmp,0.287368214853088,5.23282623129431,26661,0,35,-11,15.665,6.086,-16.148,7260,400,3,42.202,47.4348262312943
./IMG_8311.xmp,0.30919006810044,5.29829179103637,27474,0,35,-11,15.63,6.086,-8.989,7300,400,3,42.336,47.6342917910364
./IMG_8312.xmp,0.301179122595655,5.27425895452201,28311,0,35,-11,15.622,6.086,-8.989,7340,400,3,42.469,47.743258954522
./IMG_8313.xmp,0.26242786629672,5.15800518562521,29242,0,35,-11,15.646,6.086,-13.666,7380,400,3,42.602,47.7600051856252
./IMG_8314.xmp,0.232756123301523,5.06898995663962,30134,0,35,-11,15.677,6.086,-8.129,7420,400,3,42.736,47.8049899566396
./IMG_8315.xmp,0.250980612926274,5.12366342551387,31053,0,35,-11,15.613,6.086,-8.129,7461,400,3,42.869,47.9926634255139
./IMG_8316.xmp,0.233952041675384,5.0725777117612,25458,0,34,-12,15.59,6.086,-3.558,7501,400,3,43.002,48.0745777117612
./IMG_8317.xmp,0.169831181727736,4.88021513191826,26052,0,34,-12,15.574,6.086,-9.047,7541,400,3,43.102,47.9822151319183
./IMG_8318.xmp,0.166450516339441,4.87007313575337,26661,0,34,-12,15.528,6.086,0.915,7581,400,3,43.202,48.0720731357534
./IMG_8319.xmp,0.16033985057253,4.85174113845264,27284,0,34,-12,15.567,6.086,0.915,7621,400,3,43.302,48.1537411384526
./IMG_8320.xmp,0.131439547339677,4.76504022875408,27922,0,34,-12,15.554,6.086,4.165,7661,400,3,43.402,48.1670402287541
./IMG_8321.xmp,0.0717106703179544,4.58585359768891,28574,0,34,-12,15.518,6.086,-10.036,7701,400,3,43.502,48.0878535976889
./IMG_8322.xmp,0.0301460202899461,4.46115964760489,29242,0,34,-12,15.607,6.086,-5.729,7741,400,3,43.602,48.0631596476049
./IMG_8323.xmp,0.0572288593094026,4.54240816466326,29926,0,34,-12,15.675,6.086,-5.729,7781,400,3,43.702,48.2444081646633
./IMG_8324.xmp,0.0938694242843146,4.65232985958799,30625,0,34,-12,15.723,6.086,3.79,7821,400,3,43.802,48.454329859588
./IMG_8325.xmp,0.0600482733292587,4.55086640672283,31341,0,34,-12,15.742,6.086,3.79,7861,400,3,43.902,48.4528664067228
./IMG_8326.xmp,-0.0272208817860776,4.28905894137682,25458,0,33,-13,15.742,6.086,-6.056,7902,400,3,44.002,48.2910589413768
./IMG_8327.xmp,-0.0461058425107336,4.23240405920285,25812,0,33,-13,15.751,6.086,-4.149,7942,400,3,44.069,48.3014040592029
./IMG_8328.xmp,0.00278276035754175,4.37906986780767,26233,0,33,-13,15.811,6.086,-5.094,7982,400,3,44.136,48.5150698678077
./IMG_8329.xmp,-0.0283897952976409,4.28555220084213,26661,0,33,-13,15.839,6.086,3.234,8022,400,3,44.202,48.4875522008421
./IMG_8330.xmp,-0.0397757432969126,4.25139435684431,27033,0,33,-13,15.842,6.086,9.79,8062,400,3,44.269,48.5203943568443
./IMG_8331.xmp,-0.0525952120882547,4.21293595047029,27474,0,33,-13,15.788,6.086,1.873,8102,400,3,44.336,48.5489359504703
./IMG_8332.xmp,-0.11240752414416,4.03349901430257,27922,0,33,-13,15.819,6.086,-8.16,8142,400,3,44.402,48.4354990143026
./IMG_8333.xmp,-0.15146954909983,3.91631293943556,28311,0,33,-13,15.836,6.086,0.375,8182,400,3,44.469,48.3853129394356
./IMG_8334.xmp,-0.158954378986208,3.89385844977643,28773,0,33,-13,15.89,6.086,-2.803,8222,400,3,44.536,48.4298584497764
./IMG_8335.xmp,-0.222913666099204,3.70198058843744,29242,0,33,-13,15.936,6.086,0.94,8262,400,3,44.602,48.3039805884374
./IMG_8336.xmp,-0.197098688411136,3.77942552150164,29650,0,33,-13,15.91,6.086,-2.916,8303,400,3,44.669,48.4484255215016
./IMG_8337.xmp,-0.190879584996187,3.79808283174649,30134,0,33,-13,15.901,6.086,2.684,8342,400,3,44.736,48.5340828317465
./IMG_8338.xmp,-0.230647041045075,3.67878046359982,30625,0,33,-13,15.954,6.086,9.037,8382,400,3,44.802,48.4807804635998
./IMG_8339.xmp,-0.261081592404828,3.58747680952057,31053,0,33,-13,15.902,6.086,13.978,8423,400,3,44.869,48.4564768095206
./IMG_8340.xmp,-0.261689420414088,3.58565332549279,31559,0,33,-13,15.876,6.086,6.588,8463,400,3,44.936,48.5216533254928
./IMG_8341.xmp,-0.28377318454427,3.51940203310224,31778,0,33,-13,15.833,6.086,16.024,8503,400,3,44.969,48.4884020331022
./IMG_8342.xmp,-0.320098052383609,3.41042742958422,25458,0,32,-14,15.855,6.086,1.15,8543,400,3,45.002,48.4124274295842
./IMG_8343.xmp,-0.337199207547615,3.35912396409221,25634,0,32,-14,15.869,6.086,21.462,8583,400,3,45.036,48.3951239640922
./IMG_8344.xmp,-0.388231857667307,3.20602601373313,25812,0,32,-14,15.872,6.086,14.231,8623,400,3,45.069,48.2750260137331
./IMG_8345.xmp,-0.372149086027317,3.2542743286531,26052,0,32,-14,15.848,6.086,21.577,8663,400,3,45.102,48.3562743286531
./IMG_8346.xmp,-0.35081307043007,3.31828237544484,26233,0,32,-14,15.772,6.086,12.828,8703,400,3,45.136,48.4542823754448
./IMG_8347.xmp,-0.391278212012707,3.19688695069693,26415,0,32,-14,15.811,6.086,22.953,8743,400,3,45.169,48.3658869506969
./IMG_8348.xmp,-0.392017586289168,3.19466882786755,26661,0,32,-14,15.774,6.086,21.304,8783,400,3,45.202,48.3966688278676
./IMG_8349.xmp,-0.39822333104318,3.17605159360551,26846,0,32,-14,15.774,6.086,30.21,8823,400,3,45.236,48.4120515936055
./IMG_8350.xmp,-0.441951440059539,3.04486726655643,27033,0,32,-14,15.749,6.086,22.82,8864,400,3,45.269,48.3138672665564
./IMG_8351.xmp,-0.461587177697079,2.98596005364381,27284,0,32,-14,15.689,6.086,19.479,8904,400,3,45.302,48.2879600536438
./IMG_8352.xmp,-0.449545398776206,3.02208539040643,27474,0,32,-14,15.596,6.086,24.178,8944,400,3,45.336,48.3580853904064
./IMG_8353.xmp,-0.457400659167305,2.99851960923313,27665,0,32,-14,15.527,6.086,11.35,8984,400,3,45.369,48.3675196092331
./IMG_8354.xmp,-0.478610178379992,2.93489105159507,27922,0,32,-14,15.593,6.086,15.628,9024,400,3,45.402,48.3368910515951
./IMG_8355.xmp,-0.473510354374193,2.95019052361247,28116,0,32,-14,15.656,6.086,19.979,9064,400,3,45.436,48.3861905236125
./IMG_8356.xmp,-0.461695228217876,2.98563590208142,28311,0,32,-14,15.533,6.086,-4.584,9104,400,3,45.469,48.4546359020814
./IMG_8357.xmp,-0.47272686529172,2.95254099085989,28574,0,32,-14,15.586,6.086,-2.208,9144,400,3,45.502,48.4545409908599
./IMG_8358.xmp,-0.474100762797398,2.94841929834286,28773,0,32,-14,15.605,6.086,5.137,9184,400,3,45.536,48.4844192983429
./IMG_8359.xmp,-0.452641179051271,3.01279804958124,28973,0,32,-14,15.534,6.086,5.137,9224,400,3,45.569,48.5817980495812
./IMG_8360.xmp,-0.433667474028712,3.06971916464891,29242,0,32,-14,15.488,6.086,-13.371,9265,400,3,45.602,48.6717191646489
./IMG_8361.xmp,-0.472567650264162,2.95301863594256,29446,0,32,-14,15.579,6.086,-7.488,9304,400,3,45.636,48.5890186359426
./IMG_8362.xmp,-0.504815202241669,2.85627598001004,29650,0,32,-14,15.665,6.086,0.216,9344,400,3,45.669,48.52527598001
./IMG_8363.xmp,-0.496561046932552,2.88103844593739,29926,0,32,-14,15.59,6.086,1.758,9385,400,3,45.702,48.5830384459374
./IMG_8364.xmp,-0.472845863080745,2.95218399749281,30134,0,32,-14,15.573,6.086,1.758,9425,400,3,45.736,48.6881839974928
./IMG_8365.xmp,-0.469635019069598,2.96181652952626,30343,0,32,-14,15.626,6.086,7.055,9465,400,3,45.769,48.7308165295263
./IMG_8366.xmp,-0.506949046867935,2.84987444613124,30625,0,32,-14,15.565,6.086,0.216,9505,400,3,45.802,48.6518744461312
./IMG_8367.xmp,-0.537124515049433,2.75934804158675,30838,0,32,-14,15.588,6.086,-7.92,9545,400,3,45.836,48.5953480415867
./IMG_8368.xmp,-0.554696578032927,2.70663185263627,31053,0,32,-14,15.605,6.086,1.645,9585,400,3,45.869,48.5756318526363
./IMG_8369.xmp,-0.567198531494927,2.66912599225027,31341,0,32,-14,15.644,6.086,-9.464,9625,400,3,45.902,48.5711259922503
./IMG_8370.xmp,-0.584015936029881,2.61867377864541,31559,0,32,-14,15.644,6.086,0.216,9665,400,3,45.936,48.5546737786454
./IMG_8371.xmp,-0.587250652349091,2.60896962968778,31559,0,32,-14,15.659,6.086,-5.816,9706,400,3,45.936,48.5449696296878
./IMG_8372.xmp,-0.567451321198527,2.66836762313947,31559,0,32,-14,15.659,6.086,5.079,9746,400,3,45.936,48.6043676231395
./IMG_8373.xmp,-0.593603993218879,2.58990960707841,31559,0,32,-14,15.613,6.086,7.687,9786,400,3,45.936,48.5259096070784
./IMG_8374.xmp,-0.637619301304011,2.45786368282302,31559,0,32,-14,15.555,6.086,0.416,9826,400,3,45.936,48.393863682823
./IMG_8375.xmp,-0.621986975710389,2.50476065960388,31559,0,32,-14,15.547,6.086,7.991,9866,400,3,45.936,48.4407606596039
./IMG_8376.xmp,-0.601987647540291,2.56475864411418,31559,0,32,-14,15.552,6.086,-1.774,9906,400,3,45.936,48.5007586441142
./IMG_8377.xmp,-0.617944248442817,2.5168888414066,31559,0,32,-14,15.607,6.086,1.531,9946,400,3,45.936,48.4528888414066
./IMG_8378.xmp,-0.667121053388312,2.36935842657011,31559,0,32,-14,15.654,6.086,7.132,9986,400,3,45.936,48.3053584265701
./IMG_8379.xmp,-0.665191365854896,2.37514748917036,31559,0,32,-14,15.602,6.086,7.132,10026,400,3,45.936,48.3111474891704
./IMG_8380.xmp,-0.693090853059409,2.29144902755682,31559,0,32,-14,15.61,6.086,12.732,10066,400,3,45.936,48.2274490275568
./IMG_8381.xmp,-0.654809609812866,2.40629275729645,31559,0,32,-14,15.581,6.086,14.248,10106,400,3,45.936,48.3422927572964
./IMG_8382.xmp,-0.721976235499493,2.20479288023657,31559,0,32,-14,15.604,6.086,4.954,10147,400,3,45.936,48.1407928802366
./IMG_8383.xmp,-0.72180516867818,2.20530608070051,31559,0,32,-14,15.62,6.086,14.248,10187,400,3,45.936,48.1413060807005
./IMG_8384.xmp,-0.699711008491884,2.2715885612594,31559,0,32,-14,15.62,6.086,7.121,10227,400,3,45.936,48.2075885612594
./IMG_8385.xmp,-0.66069069191396,2.38864951099317,31559,0,32,-14,15.696,6.086,1.521,10267,400,3,45.936,48.3246495109932
./IMG_8386.xmp,-0.599196357764498,2.57313251344156,31559,0,32,-14,15.704,6.086,10.814,10307,400,3,45.936,48.5091325134416
./IMG_8387.xmp,-0.635743407529614,2.46349136414621,31559,0,32,-14,15.636,6.086,7.121,10347,400,3,45.936,48.3994913641462
./IMG_8388.xmp,-0.646636789066633,2.43081121953515,31559,0,32,-14,15.576,6.086,5.472,10387,400,3,45.936,48.3668112195352
./IMG_8389.xmp,-0.521996825287898,2.80473111087136,31559,0,32,-14,15.599,6.086,0.127,10427,400,3,45.936,48.7407311108714
./IMG_8390.xmp,-0.457063238937041,2.99953186992393,31559,0,32,-14,15.621,6.086,-3.752,10468,400,3,45.936,48.9355318699239
./IMG_8391.xmp,-0.536560106021465,2.76104126867065,31559,0,32,-14,15.664,6.086,0.127,10508,400,3,45.936,48.6970412686707
./IMG_8392.xmp,-0.581631567851616,2.6258268831802,31559,0,32,-14,15.672,6.086,3.497,10548,400,3,45.936,48.5618268831802
./IMG_8393.xmp,-0.552412345416788,2.71348455048469,31559,0,32,-14,15.688,6.086,1.634,10588,400,3,45.936,48.6494845504847
./IMG_8394.xmp,-0.605904539866371,2.55300796713594,31559,0,32,-14,15.731,6.086,-3.965,10628,400,3,45.936,48.4890079671359
./IMG_8395.xmp,-0.638737318241042,2.45450963201192,31559,0,32,-14,15.781,6.086,0.185,10668,400,3,45.936,48.3905096320119
./IMG_8396.xmp,-0.609184935590946,2.54316677996221,31559,0,32,-14,15.763,6.086,-1.99,10708,400,3,45.936,48.4791667799622
./IMG_8397.xmp,-0.561457876241607,2.68634795801023,31559,0,32,-14,15.779,6.086,1.634,10748,400,3,45.936,48.6223479580102
./IMG_8398.xmp,-0.488505213108999,2.90520594740805,31559,0,32,-14,15.834,6.086,1.634,10788,400,3,45.936,48.841205947408
./IMG_8399.xmp,-0.489487742781292,2.90225835839117,31559,0,32,-14,15.827,6.086,3.453,10828,400,3,45.936,48.8382583583912
./IMG_8400.xmp,-0.551049614734526,2.71757274253147,31559,0,32,-14,15.819,6.086,12.892,10869,400,3,45.936,48.6535727425315
./IMG_8401.xmp,-0.559473704409409,2.69230047350682,31559,0,32,-14,15.764,6.086,7.448,10909,400,3,45.936,48.6283004735068
./IMG_8402.xmp,-0.55642632746538,2.70144260433891,31559,0,32,-14,15.824,6.086,7.448,10949,400,3,45.936,48.6374426043389
./IMG_8403.xmp,-0.615657846171996,2.52374804821906,31559,0,32,-14,15.801,6.086,9.267,10989,400,3,45.936,48.4597480482191
./IMG_8404.xmp,-0.658422169696265,2.39545507764625,31559,0,32,-14,15.842,6.086,2.728,11029,400,3,45.936,48.3314550776462
./IMG_8405.xmp,-0.696959732025212,2.27984239065941,31559,0,32,-14,15.888,6.086,1.341,11069,400,3,45.936,48.2158423906594
./IMG_8406.xmp,-0.796417037505086,1.98147047421979,31559,0,32,-14,15.903,6.086,5.905,11109,400,3,45.936,47.9174704742198
./IMG_8407.xmp,-0.797453593403988,1.97836080652309,31559,0,32,-14,15.94,6.086,9.183,11149,400,3,45.936,47.9143608065231
./IMG_8408.xmp,-0.80148103290085,1.9662784880325,31559,0,32,-14,15.896,6.086,12.876,11189,400,3,45.936,47.9022784880325
./IMG_8409.xmp,-0.74592414082109,2.13294916427178,31559,0,32,-14,15.857,6.086,12.876,11230,400,3,45.936,48.0689491642718
./IMG_8410.xmp,-0.595670678875412,2.58370955010881,31559,0,32,-14,15.802,6.086,10.175,11270,400,3,45.936,48.5197095501088
./IMG_8411.xmp,-0.454882273177505,3.00607476720253,31559,0,32,-14,15.81,6.086,6.336,11310,400,3,45.936,48.9420747672025
./IMG_8412.xmp,-0.424329365107104,3.09773349141374,31559,0,32,-14,15.872,6.086,0.202,11350,400,3,45.936,49.0337334914137
./IMG_8413.xmp,-0.51010199764764,2.84041559379213,31559,0,32,-14,15.872,6.086,12.876,11390,400,3,45.936,48.7764155937921
./IMG_8414.xmp,-0.646422285135027,2.43145473132997,31559,0,32,-14,15.856,6.086,0.202,11430,400,3,45.936,48.36745473133
./IMG_8415.xmp,-0.699535812277474,2.27211414990263,31559,0,32,-14,15.863,6.086,9.456,11470,400,3,45.936,48.2081141499026
./IMG_8416.xmp,-0.775596276028824,2.04393275864858,31559,0,32,-14,15.876,6.086,11.218,11510,400,3,45.936,47.9799327586486
./IMG_8417.xmp,-0.985832759005685,1.41322330971799,31559,0,32,-14,15.83,6.086,8.098,11550,400,3,45.936,47.349223309718
./IMG_8418.xmp,-1.04374020426773,1.23950097393186,31559,0,32,-14,15.852,6.086,8.098,11591,400,3,45.936,47.1755009739319
./IMG_8419.xmp,-1.01557698060295,1.3239906449262,31559,0,32,-14,15.893,6.086,1.568,11631,400,3,45.936,47.2599906449262
./IMG_8420.xmp,-0.953987128129724,1.50876020234588,31559,0,32,-14,15.923,6.086,10.9,11671,400,3,45.936,47.4447602023459
./IMG_8421.xmp,-0.852202056173047,1.81411541821591,31559,0,32,-14,15.923,6.086,6.123,11711,400,3,45.936,47.7501154182159
./IMG_8422.xmp,-0.789997253266064,2.00072982693686,31559,0,32,-14,15.923,6.086,0.679,11751,400,3,45.936,47.9367298269369
./IMG_8423.xmp,-0.766512639088738,2.07118366946884,31559,0,32,-14,15.88,6.086,0.679,11791,400,3,45.936,48.0071836694688
./IMG_8424.xmp,-0.645697559719089,2.43362890757778,31559,0,32,-14,15.888,6.086,-1.296,11831,400,3,45.936,48.3696289075778
./IMG_8425.xmp,-0.609371575801086,2.54260685933179,31559,0,32,-14,15.88,6.086,5.343,11871,400,3,45.936,48.4786068593318
./IMG_8426.xmp,-0.542536891236379,2.74311091302591,31559,0,32,-14,15.908,6.086,2.014,11911,400,3,45.936,48.6791109130259
./IMG_8427.xmp,-0.474084805256069,2.94846717096684,31559,0,32,-14,15.867,6.086,6.792,11951,400,3,45.936,48.8844671709668
./IMG_8428.xmp,-0.483600196466763,2.91992099733476,31559,0,32,-14,15.847,6.086,-3.058,11992,400,3,45.936,48.8559209973348
./IMG_8429.xmp,-0.546610082224481,2.73089134006161,31559,0,32,-14,15.862,6.086,0.047,12032,400,3,45.936,48.6668913400616
./IMG_8430.xmp,-0.491486482122181,2.89626214036851,31559,0,32,-14,15.823,6.086,-1.542,12072,400,3,45.936,48.8322621403685
./IMG_8431.xmp,-0.403811939073921,3.15928576951329,31559,0,32,-14,15.807,6.086,-1.542,12112,400,3,45.936,49.0952857695133
./IMG_8432.xmp,-0.423325548909423,3.10074494000678,31559,0,32,-14,15.862,6.086,-6.319,12152,400,3,45.936,49.0367449400068
./IMG_8433.xmp,-0.418544295977014,3.11508869880401,31559,0,32,-14,15.87,6.086,3.48,12192,400,3,45.936,49.051088698804
./IMG_8434.xmp,-0.494007276782729,2.88869975638686,31559,0,32,-14,15.809,6.086,0.433,12232,400,3,45.936,48.8246997563869
./IMG_8435.xmp,-0.599725330871652,2.57154559412009,31559,0,32,-14,15.818,6.086,3.012,12272,400,3,45.936,48.5075455941201
./IMG_8436.xmp,-0.646901223707118,2.4300179156137,31559,0,32,-14,15.823,6.086,0.155,12312,400,3,45.936,48.3660179156137
./IMG_8437.xmp,-0.671392748457409,2.35654334136282,31559,0,32,-14,15.829,6.086,-6.04,12352,400,3,45.936,48.2925433413628
./IMG_8438.xmp,-0.566460243304567,2.67134085682135,31559,0,32,-14,15.871,6.086,-4.057,12392,400,3,45.936,48.6073408568214
./IMG_8439.xmp,-0.469725396868611,2.96154539612922,31559,0,32,-14,15.884,6.086,-4.057,12432,400,3,45.936,48.8975453961292
./IMG_8440.xmp,-0.44541891274484,3.03446484850053,31559,0,32,-14,15.898,6.086,0.061,12473,400,3,45.936,48.9704648485005
./IMG_8441.xmp,-0.441550040245735,3.04607146599784,31559,0,32,-14,15.931,6.086,-8.454,12513,400,3,45.936,48.9820714659978
./IMG_8442.xmp,-0.479891245883075,2.93104784908582,31559,0,32,-14,15.931,6.086,0.061,12553,400,3,45.936,48.8670478490858